code,year,word1,sinclair_present,market,years_before,sword1
504,2016,0.17313259309437137,FALSE,PHILADELPHIA,-99,-0.11456572038093514
504,2017,0.15936287541186583,FALSE,PHILADELPHIA,-99,-0.20935604869328747
504,2018,0.14606463092405564,FALSE,PHILADELPHIA,-99,-0.3009007695105475
504,2019,0.12544504795196126,FALSE,PHILADELPHIA,-99,-0.4428453674068326
504,2020,0.12686455557615267,FALSE,PHILADELPHIA,-99,-0.4330735190043092
505,2004,0.28209980141128654,FALSE,DETROIT,-99,0.6355613112548658
505,2005,0.2950251335248408,FALSE,DETROIT,-99,0.7245389143430259
505,2006,0.31408978280738453,FALSE,DETROIT,-99,0.855779394817666
505,2007,0.19796686268614813,FALSE,DETROIT,-99,0.05639265525757284
505,2008,0.25489147036543874,FALSE,DETROIT,-99,0.4482599669474354
505,2009,0.16053158753461505,FALSE,DETROIT,-99,-0.2013106690876639
505,2010,0.1931394170624609,FALSE,DETROIT,-99,0.023160662697499036
505,2011,0.19070117463918035,FALSE,DETROIT,-99,0.006375874139233213
505,2012,0.19548854344253053,FALSE,DETROIT,-99,0.039331979056215355
505,2013,0.17516042446698202,FALSE,DETROIT,-99,-0.10060618932852543
505,2014,0.21447401133752902,FALSE,DETROIT,-99,0.17002737720638791
505,2015,0.21848414091322838,FALSE,DETROIT,-99,0.1976329903220846
505,2016,0.20516396965310502,FALSE,DETROIT,-99,0.10593732625425702
505,2017,0.19706859935581486,FALSE,DETROIT,-99,0.05020903712127533
505,2018,0.14654715324114595,FALSE,DETROIT,-99,-0.29757910018444805
505,2019,0.13891552429837606,FALSE,DETROIT,-99,-0.35011500758088626
505,2020,0.1379490679276086,FALSE,DETROIT,-99,-0.3567680645858968
506,2004,0.1498758310919479,FALSE,BOSTON (MANCHESTER),-99,-0.27466458054077736
506,2005,0.20040480709469197,FALSE,BOSTON (MANCHESTER),-99,0.07317539229122595
506,2006,0.18061901186477516,FALSE,BOSTON (MANCHESTER),-99,-0.06302943550619641
506,2007,0.16859567192290162,FALSE,BOSTON (MANCHESTER),-99,-0.14579775122476774
506,2008,0.2087017904845964,FALSE,BOSTON (MANCHESTER),-99,0.13029157997678695
506,2009,0.15614108477574806,FALSE,BOSTON (MANCHESTER),-99,-0.23153475991982705
506,2010,0.15724699363398048,FALSE,BOSTON (MANCHESTER),-99,-0.22392171612528539
506,2011,0.1266724730230452,FALSE,BOSTON (MANCHESTER),-99,-0.43439580960546387
506,2012,0.15755636665270387,FALSE,BOSTON (MANCHESTER),-99,-0.22179200143599792
506,2013,0.14528416384624793,FALSE,BOSTON (MANCHESTER),-99,-0.30627348173662083
506,2014,0.11453353413134414,FALSE,BOSTON (MANCHESTER),-99,-0.5179599050676269
506,2015,0.12316478598588297,FALSE,BOSTON (MANCHESTER),-99,-0.4585426231811719
506,2016,0.13243812753635123,FALSE,BOSTON (MANCHESTER),-99,-0.39470521486318827
506,2017,0.12533023147748126,FALSE,BOSTON (MANCHESTER),-99,-0.44363576061332904
506,2018,0.09818697460902662,FALSE,BOSTON (MANCHESTER),-99,-0.6304891362127597
506,2019,0.0929078235430498,FALSE,BOSTON (MANCHESTER),-99,-0.666830655646395
506,2020,0.08821683040802272,FALSE,BOSTON (MANCHESTER),-99,-0.6991233133197727
507,2004,1,FALSE,SAVANNAH,-10,5.577564995628496
507,2005,0.3545505022868394,FALSE,SAVANNAH,-9,1.1343097882246604
507,2006,0.32725629589450145,FALSE,SAVANNAH,-8,0.9464172805778336
507,2007,0.3203071794224118,FALSE,SAVANNAH,-7,0.898579768795944
507,2008,0.3718912048817534,FALSE,SAVANNAH,-6,1.253682670809401
507,2009,0.20467713061454104,FALSE,SAVANNAH,-5,0.10258594074550546
507,2010,0.19801900199406922,FALSE,SAVANNAH,-4,0.05675158070759115
507,2011,0.22398981312565572,FALSE,SAVANNAH,-3,0.23553387461248937
507,2012,0.24978742477278917,FALSE,SAVANNAH,-2,0.4131238684010466
507,2013,0.21176604893695983,FALSE,SAVANNAH,-1,0.15138584432052607
507,2014,0.20474369822461902,TRUE,SAVANNAH,0,0.10304419019983356
507,2015,0.23343562398049938,TRUE,SAVANNAH,1,0.3005585565088063
507,2016,0.18636076925873712,TRUE,SAVANNAH,2,-0.023503347825036592
507,2017,0.17969111722610856,TRUE,SAVANNAH,3,-0.06941703469061736
507,2018,0.18120149010115733,TRUE,SAVANNAH,4,-0.059019672594963046
507,2019,0.15734183711253857,TRUE,SAVANNAH,5,-0.22326881643060031
507,2020,0.16329055393590294,TRUE,SAVANNAH,6,-0.18231802617290796
508,2004,0.2376934227671111,TRUE,PITTSBURGH,0,0.32986911713007694
508,2005,0.3304884188340993,TRUE,PITTSBURGH,1,0.9686671190752207
508,2006,0.401655886799796,TRUE,PITTSBURGH,2,1.458581858736006
508,2007,0.348972694963751,TRUE,PITTSBURGH,3,1.0959123279709666
508,2008,0.2801887025934759,TRUE,PITTSBURGH,4,0.6224053636490716
508,2009,0.2557155417870755,TRUE,PITTSBURGH,5,0.4539328501837432
508,2010,0.21680557869929368,TRUE,PITTSBURGH,6,0.1860778178036436
508,2011,0.2587645261084587,TRUE,PITTSBURGH,7,0.4749219678626277
508,2012,0.22411076545853068,TRUE,PITTSBURGH,8,0.2363665068862744
508,2013,0.2565623788422387,TRUE,PITTSBURGH,9,0.4597624513663419
508,2014,0.22453422380219148,TRUE,PITTSBURGH,10,0.23928158157028268
508,2015,0.22780190249071935,TRUE,PITTSBURGH,11,0.26177618478922626
508,2016,0.23018465000517938,TRUE,PITTSBURGH,12,0.27817894804036136
508,2017,0.23558758829067308,TRUE,PITTSBURGH,13,0.3153726150233824
508,2018,0.19761778628499685,TRUE,PITTSBURGH,14,0.05398962366068946
508,2019,0.14881651768793486,TRUE,PITTSBURGH,15,-0.2819568626098315
508,2020,0.12734600449536881,TRUE,PITTSBURGH,16,-0.4297592389173538
509,2004,0,FALSE,FT. WAYNE,-99,-1.3064053585918884
509,2005,0.1393201394801436,FALSE,FT. WAYNE,-99,-0.347329648664731
509,2006,0.1543484645461921,FALSE,FT. WAYNE,-99,-0.24387510443646598
509,2007,0.24602323447128183,FALSE,FT. WAYNE,-99,0.3872112939578261
509,2008,0.3981265614539753,FALSE,FT. WAYNE,-99,1.4342860876849775
509,2009,0,FALSE,FT. WAYNE,-99,-1.3064053585918884
509,2010,0.10657299692636935,FALSE,FT. WAYNE,-99,-0.5727600071903418
509,2011,0.18334015239872178,FALSE,FT. WAYNE,-99,-0.04429718474084046
509,2012,0.17676327352337443,FALSE,FT. WAYNE,-99,-0.08957222394202997
509,2013,0.1561161547304701,FALSE,FT. WAYNE,-99,-0.23170637761244986
509,2014,0.12843130706887668,FALSE,FT. WAYNE,-99,-0.4222880481759666
509,2015,0.16602312425509197,FALSE,FT. WAYNE,-99,-0.16350709310478817
509,2016,0.17523696502829875,FALSE,FT. WAYNE,-99,-0.10007928637352569
509,2017,0.22954937534328315,FALSE,FT. WAYNE,-99,0.2738057361010804
509,2018,0.12404069624746862,FALSE,FT. WAYNE,-99,-0.45251288290745884
509,2019,0.1462360881070154,FALSE,FT. WAYNE,-99,-0.2997204633460343
509,2020,0.12223433819776897,FALSE,FT. WAYNE,-99,-0.46494779817069865
510,2004,0.4064928432236356,FALSE,CLEVELAND-AKRON (CANTON),-99,1.4918793233623735
510,2005,0.3128626839797787,FALSE,CLEVELAND-AKRON (CANTON),-99,0.8473320828667287
510,2006,0.3020066926927896,FALSE,CLEVELAND-AKRON (CANTON),-99,0.7725997606814212
510,2007,0.28397842787420463,FALSE,CLEVELAND-AKRON (CANTON),-99,0.6484937201322478
510,2008,0.2971008152671433,FALSE,CLEVELAND-AKRON (CANTON),-99,0.7388278459218331
510,2009,0.25980157521475283,FALSE,CLEVELAND-AKRON (CANTON),-99,0.48206098316622736
510,2010,0.219372803019891,FALSE,CLEVELAND-AKRON (CANTON),-99,0.2037505139192692
510,2011,0.2260145315330526,FALSE,CLEVELAND-AKRON (CANTON),-99,0.24947197610465377
510,2012,0.207951389877182,FALSE,CLEVELAND-AKRON (CANTON),-99,0.12512584444155736
510,2013,0.21187790279259278,FALSE,CLEVELAND-AKRON (CANTON),-99,0.15215584294670856
510,2014,0.21378441105626111,FALSE,CLEVELAND-AKRON (CANTON),-99,0.16528018931387756
510,2015,0.18683629476948993,FALSE,CLEVELAND-AKRON (CANTON),-99,-0.02022984430633877
510,2016,0.18728875389965546,FALSE,CLEVELAND-AKRON (CANTON),-99,-0.017115129067782897
510,2017,0.1707502906969351,FALSE,CLEVELAND-AKRON (CANTON),-99,-0.13096541945967463
510,2018,0.189591194868628,FALSE,CLEVELAND-AKRON (CANTON),-99,-0.0012651936950335437
510,2019,0.14193715868614395,FALSE,CLEVELAND-AKRON (CANTON),-99,-0.3293141660341992
510,2020,0.15222135130943162,FALSE,CLEVELAND-AKRON (CANTON),-99,-0.25851808889839495
511,2004,0.1533072817301965,FALSE,"WASHINGTON, DC (HAGRSTWN)",-10,-0.25104257607510344
511,2005,0.15114253308092646,FALSE,"WASHINGTON, DC (HAGRSTWN)",-9,-0.26594464160101705
511,2006,0.17784851961110557,FALSE,"WASHINGTON, DC (HAGRSTWN)",-8,-0.08210142204705516
511,2007,0.16754862710730992,FALSE,"WASHINGTON, DC (HAGRSTWN)",-7,-0.15300557669484116
511,2008,0.1599479727236895,FALSE,"WASHINGTON, DC (HAGRSTWN)",-6,-0.2053282561443594
511,2009,0.09614578385754372,FALSE,"WASHINGTON, DC (HAGRSTWN)",-5,-0.6445406328332768
511,2010,0.11711127741263083,FALSE,"WASHINGTON, DC (HAGRSTWN)",-4,-0.5002147967384586
511,2011,0.14903015047564988,FALSE,"WASHINGTON, DC (HAGRSTWN)",-3,-0.2804862208325118
511,2012,0.15312560586299417,FALSE,"WASHINGTON, DC (HAGRSTWN)",-2,-0.25229322735900156
511,2013,0.15892700685065678,FALSE,"WASHINGTON, DC (HAGRSTWN)",-1,-0.21235655494698732
511,2014,0.13770028969231982,TRUE,"WASHINGTON, DC (HAGRSTWN)",0,-0.35848064658240014
511,2015,0.16992906639091526,TRUE,"WASHINGTON, DC (HAGRSTWN)",1,-0.13661870323648037
511,2016,0.15010818268782974,TRUE,"WASHINGTON, DC (HAGRSTWN)",2,-0.273065079042971
511,2017,0.1465103693310257,TRUE,"WASHINGTON, DC (HAGRSTWN)",3,-0.29783231953122813
511,2018,0.11944689335636466,TRUE,"WASHINGTON, DC (HAGRSTWN)",4,-0.48413648582295044
511,2019,0.11242073583446868,TRUE,"WASHINGTON, DC (HAGRSTWN)",5,-0.5325043459077649
511,2020,0.10145469883872388,TRUE,"WASHINGTON, DC (HAGRSTWN)",6,-0.6079942194897561
512,2004,0.11021319947875767,TRUE,BALTIMORE,0,-0.5477009607363432
512,2005,0.23758359201443113,TRUE,BALTIMORE,1,0.32911304548464626
512,2006,0.2835522665234987,TRUE,BALTIMORE,2,0.6455600380278735
512,2007,0.21159142667800496,TRUE,BALTIMORE,3,0.15018374986669375
512,2008,0.26709371318939296,TRUE,BALTIMORE,4,0.5322598448025346
512,2009,0.17705607639443766,TRUE,BALTIMORE,5,-0.08755657765800008
512,2010,0.21810049202418816,TRUE,BALTIMORE,6,0.19499196274350217
512,2011,0.18597475665116142,TRUE,BALTIMORE,7,-0.02616064717194304
512,2012,0.175566790142412,TRUE,BALTIMORE,8,-0.09780878006589269
512,2013,0.1669413651253805,TRUE,BALTIMORE,9,-0.15718595017568845
512,2014,0.19281218142359371,TRUE,BALTIMORE,10,0.020907982260692928
512,2015,0.19877830357356774,TRUE,BALTIMORE,11,0.06197859027077169
512,2016,0.19335465667571447,TRUE,BALTIMORE,12,0.024642365814190437
512,2017,0.18505648403261343,TRUE,BALTIMORE,13,-0.032482008655119715
512,2018,0.14976077407293376,TRUE,BALTIMORE,14,-0.27545662964871576
512,2019,0.15654019094941765,TRUE,BALTIMORE,15,-0.22878732485209927
512,2020,0.1405158875389256,TRUE,BALTIMORE,16,-0.3390981544769591
513,2004,0.540466854747172,TRUE,FLINT-SAGINAW-BAY CITY,0,2.4141524469263786
513,2005,0.343057541395515,TRUE,FLINT-SAGINAW-BAY CITY,1,1.055192586166569
513,2006,0.2912620124646204,TRUE,FLINT-SAGINAW-BAY CITY,2,0.6986337005251265
513,2007,0.2795532635873088,TRUE,FLINT-SAGINAW-BAY CITY,3,0.6180310203687022
513,2008,0.35601103259602424,TRUE,FLINT-SAGINAW-BAY CITY,4,1.1443640355745293
513,2009,0.20330943046066766,TRUE,FLINT-SAGINAW-BAY CITY,5,0.09317073343277842
513,2010,0.19311444505860437,TRUE,FLINT-SAGINAW-BAY CITY,6,0.022988756163265147
513,2011,0.2262318346143516,TRUE,FLINT-SAGINAW-BAY CITY,7,0.2509678840741968
513,2012,0.25398210632847934,TRUE,FLINT-SAGINAW-BAY CITY,8,0.4419999318758127
513,2013,0.2323756476561147,TRUE,FLINT-SAGINAW-BAY CITY,9,0.2932617109155667
513,2014,0.2343890085137775,TRUE,FLINT-SAGINAW-BAY CITY,10,0.3071216273720651
513,2015,0.1466079295618546,TRUE,FLINT-SAGINAW-BAY CITY,11,-0.2971607177944512
513,2016,0.21743126988994307,TRUE,FLINT-SAGINAW-BAY CITY,12,0.1903850574109709
513,2017,0.1828402970928703,TRUE,FLINT-SAGINAW-BAY CITY,13,-0.047738173847721783
513,2018,0.1895370287381868,TRUE,FLINT-SAGINAW-BAY CITY,14,-0.0016380717311934613
513,2019,0.12910089408058964,TRUE,FLINT-SAGINAW-BAY CITY,15,-0.41767863103776354
513,2020,0.1409437373286388,TRUE,FLINT-SAGINAW-BAY CITY,16,-0.33615284920851407
514,2004,0.48966496309966245,TRUE,BUFFALO,0,2.0644337308866065
514,2005,0.32705572613476813,TRUE,BUFFALO,1,0.9450365642978763
514,2006,0.30374546123013063,TRUE,BUFFALO,2,0.7845693917453279
514,2007,0.2828521386225068,TRUE,BUFFALO,3,0.6407403783132829
514,2008,0.3185714002097031,TRUE,BUFFALO,4,0.8866307161541851
514,2009,0.19841623424263202,TRUE,BUFFALO,5,0.059486115730437814
514,2010,0.1673192998497519,TRUE,BUFFALO,6,-0.15458425873728512
514,2011,0.20758841218269156,TRUE,BUFFALO,7,0.12262711675344183
514,2012,0.20046227151085552,TRUE,BUFFALO,8,0.07357097562851844
514,2013,0.14713542880077432,TRUE,BUFFALO,9,-0.29352942867185394
514,2014,0.1913256621282141,TRUE,BUFFALO,10,0.010674827500323178
514,2015,0.22529175121625827,TRUE,BUFFALO,11,0.24449637783122766
514,2016,0.22738619160766502,TRUE,BUFFALO,12,0.25891444339435343
514,2017,0.21703764065730533,TRUE,BUFFALO,13,0.18767532544293813
514,2018,0.1695515285974953,TRUE,BUFFALO,14,-0.1392176622139811
514,2019,0.14857205366157025,TRUE,BUFFALO,15,-0.2836397457199988
514,2020,0.11408002084408043,TRUE,BUFFALO,16,-0.5210818770923953
515,2004,0.29446157709401183,TRUE,CINCINNATI,0,0.7206594085802691
515,2005,0.348069374723129,TRUE,CINCINNATI,1,1.0896938982141575
515,2006,0.23766988050128426,TRUE,CINCINNATI,2,0.32970705287005375
515,2007,0.2054144920012123,TRUE,CINCINNATI,3,0.10766191467169732
515,2008,0.2802429436667524,TRUE,CINCINNATI,4,0.6227787575894882
515,2009,0.1708967621290202,TRUE,CINCINNATI,5,-0.12995711446346062
515,2010,0.16445349378061033,TRUE,CINCINNATI,6,-0.17431238275820063
515,2011,0.20905921128287325,TRUE,CINCINNATI,7,0.1327520541561066
515,2012,0.20078440350041782,TRUE,CINCINNATI,8,0.07578852269481132
515,2013,0.17783634699284295,TRUE,CINCINNATI,9,-0.08218521799030822
515,2014,0.1912981376799701,TRUE,CINCINNATI,10,0.010485350014595027
515,2015,0.17533757801868005,TRUE,CINCINNATI,11,-0.09938666953049131
515,2016,0.23906326102773914,TRUE,CINCINNATI,12,0.33929904310631714
515,2017,0.1885721644317315,TRUE,CINCINNATI,13,-0.008280169012677264
515,2018,0.1699103448939199,TRUE,CINCINNATI,14,-0.13674758146678306
515,2019,0.1345022247956628,TRUE,CINCINNATI,15,-0.38049603052186
515,2020,0.14799597940155323,TRUE,CINCINNATI,16,-0.28760542384778537
516,2004,0,FALSE,ERIE,-99,-1.3064053585918884
516,2005,0.28724231163081293,FALSE,ERIE,-99,0.6709621991523608
516,2006,0.34511700850079113,FALSE,ERIE,-99,1.069369896664782
516,2007,0.8800149360451162,FALSE,ERIE,-99,4.751591372413839
516,2008,0.41676507012836034,FALSE,ERIE,-99,1.5625930288463235
516,2009,0.5217819871072585,FALSE,ERIE,-99,2.285526372020682
516,2010,0.14796621752010816,FALSE,ERIE,-99,-0.28781030375733907
516,2011,0.26230703291866003,FALSE,ERIE,-99,0.4993084797236776
516,2012,0.13429955071145136,FALSE,ERIE,-99,-0.38189123290914023
516,2013,0.35121479293016805,FALSE,ERIE,-99,1.1113468639030395
516,2014,0.31106533623547017,FALSE,ERIE,-99,0.834959194278684
516,2015,0.27530637699971083,FALSE,ERIE,-99,0.5887955790019416
516,2016,0.21379268216625585,FALSE,ERIE,-99,0.16533712738987785
516,2017,0.20815309057083575,FALSE,ERIE,-99,0.12651434603709544
516,2018,0.18754409028291105,FALSE,ERIE,-99,-0.015357400975097569
516,2019,0.15362684326069587,FALSE,ERIE,-99,-0.24884272397279653
516,2020,0.12383084557041397,FALSE,ERIE,-99,-0.4539574887471161
517,2004,0.2860819422858125,FALSE,CHARLOTTE,-99,0.6629742509814318
517,2005,0.2153172524652766,FALSE,CHARLOTTE,-99,0.17583222413126165
517,2006,0.26134221561732845,FALSE,CHARLOTTE,-99,0.49266670602407214
517,2007,0.21222257512027418,FALSE,CHARLOTTE,-99,0.15452855703238744
517,2008,0.1826905878256666,FALSE,CHARLOTTE,-99,-0.04876876800490412
517,2009,0.20506941657072847,FALSE,CHARLOTTE,-99,0.10528642563827671
517,2010,0.16637782627114897,FALSE,CHARLOTTE,-99,-0.16106533494166955
517,2011,0.20097538801090095,FALSE,CHARLOTTE,-99,0.0771032544030925
517,2012,0.1853172853195481,FALSE,CHARLOTTE,-99,-0.030686660327518885
517,2013,0.22205725879728058,FALSE,CHARLOTTE,-99,0.22223022790803465
517,2014,0.18988137912482295,FALSE,CHARLOTTE,-99,7.324261218740058e-4
517,2015,0.17693401344293525,FALSE,CHARLOTTE,-99,-0.08839685539749133
517,2016,0.20174967130728566,FALSE,CHARLOTTE,-99,0.08243339766117287
517,2017,0.21206545854917389,FALSE,CHARLOTTE,-99,0.15344697121477627
517,2018,0.14315960495878985,FALSE,CHARLOTTE,-99,-0.3208988821336777
517,2019,0.1446582749526135,FALSE,CHARLOTTE,-99,-0.31058208232543605
517,2020,0.142790206757291,FALSE,CHARLOTTE,-99,-0.323441808401698
518,2004,0.23091472535652735,TRUE,GREENSBORO-H.POINT-W.SALEM,0,0.28320476511538784
518,2005,0.36759401479517867,TRUE,GREENSBORO-H.POINT-W.SALEM,1,1.2241009416469708
518,2006,0.2864277034839832,TRUE,GREENSBORO-H.POINT-W.SALEM,2,0.6653544608192786
518,2007,0.16304096676540825,TRUE,GREENSBORO-H.POINT-W.SALEM,3,-0.1840361768553872
518,2008,0.22891533956030846,TRUE,GREENSBORO-H.POINT-W.SALEM,4,0.2694410525675677
518,2009,0.17205742063668655,TRUE,GREENSBORO-H.POINT-W.SALEM,5,-0.12196717570531171
518,2010,0.15862111752777316,TRUE,GREENSBORO-H.POINT-W.SALEM,6,-0.21446228797739067
518,2011,0.20075808902368053,TRUE,GREENSBORO-H.POINT-W.SALEM,7,0.075607374617065
518,2012,0.1614838831595322,TRUE,GREENSBORO-H.POINT-W.SALEM,8,-0.19475509423728055
518,2013,0.22665303680757704,TRUE,GREENSBORO-H.POINT-W.SALEM,9,0.2538674274854934
518,2014,0.21024929002172776,TRUE,GREENSBORO-H.POINT-W.SALEM,10,0.1409445209135691
518,2015,0.16061021371535647,TRUE,GREENSBORO-H.POINT-W.SALEM,11,-0.2007694087903744
518,2016,0.15488988987245228,TRUE,GREENSBORO-H.POINT-W.SALEM,12,-0.24014794854146687
518,2017,0.1953811861447549,TRUE,GREENSBORO-H.POINT-W.SALEM,13,0.03859293460101864
518,2018,0.16600853395017098,TRUE,GREENSBORO-H.POINT-W.SALEM,14,-0.16360753233132327
518,2019,0.1357715531403942,TRUE,GREENSBORO-H.POINT-W.SALEM,15,-0.3717580118269572
518,2020,0.11451117995544291,TRUE,GREENSBORO-H.POINT-W.SALEM,16,-0.518113790551824
519,2004,0,TRUE,"CHARLESTON, SC",0,-1.3064053585918884
519,2005,0.21848854434137038,TRUE,"CHARLESTON, SC",1,0.19766330339087113
519,2006,0.16873251081648077,TRUE,"CHARLESTON, SC",2,-0.14485575633806452
519,2007,0.3314360500304522,TRUE,"CHARLESTON, SC",3,0.9751905841376484
519,2008,0.4364798809001361,TRUE,"CHARLESTON, SC",4,1.6983092017382928
519,2009,0.3173072832656151,TRUE,"CHARLESTON, SC",5,0.8779285725868156
519,2010,0.2697140689577507,TRUE,"CHARLESTON, SC",6,0.5502982962294196
519,2011,0.2105161100874937,TRUE,"CHARLESTON, SC",7,0.142781302336213
519,2012,0.1587879953310079,TRUE,"CHARLESTON, SC",8,-0.2133135061271453
519,2013,0.2308091636190808,TRUE,"CHARLESTON, SC",9,0.28247808124426577
519,2014,0.14790531904685827,TRUE,"CHARLESTON, SC",10,-0.2882295270418086
