code,year,word1
504,2018,0.14606463092405564
504,2019,0.12544504795196126
504,2020,0.12686455557615267
505,2004,0.28209980141128654
505,2005,0.2950251335248408
505,2006,0.31408978280738453
505,2007,0.19796686268614813
505,2008,0.25489147036543874
505,2009,0.16053158753461505
505,2010,0.1931394170624609
505,2011,0.19070117463918035
505,2012,0.19548854344253053
505,2013,0.17516042446698202
505,2014,0.21447401133752902
505,2015,0.21848414091322838
505,2016,0.20516396965310502
505,2017,0.19706859935581486
505,2018,0.14654715324114595
505,2019,0.13891552429837606
505,2020,0.1379490679276086
506,2004,0.1498758310919479
506,2005,0.20040480709469197
506,2006,0.18061901186477516
506,2007,0.16859567192290162
506,2008,0.2087017904845964
506,2009,0.15614108477574806
506,2010,0.15724699363398048
506,2011,0.1266724730230452
506,2012,0.15755636665270387
506,2013,0.14528416384624793
506,2014,0.11453353413134414
506,2015,0.12316478598588297
506,2016,0.13243812753635123
506,2017,0.12533023147748126
506,2018,0.09818697460902662
506,2019,0.0929078235430498
506,2020,0.08821683040802272
507,2004,1
507,2005,0.3545505022868394
507,2006,0.32725629589450145
507,2007,0.3203071794224118
507,2008,0.3718912048817534
507,2009,0.20467713061454104
507,2010,0.19801900199406922
507,2011,0.22398981312565572
507,2012,0.24978742477278917
507,2013,0.21176604893695983
507,2014,0.20474369822461902
507,2015,0.23343562398049938
507,2016,0.18636076925873712
507,2017,0.17969111722610856
507,2018,0.18120149010115733
507,2019,0.15734183711253857
507,2020,0.16329055393590294
508,2004,0.2376934227671111
508,2005,0.3304884188340993
508,2006,0.401655886799796
508,2007,0.348972694963751
508,2008,0.2801887025934759
508,2009,0.2557155417870755
508,2010,0.21680557869929368
508,2011,0.2587645261084587
508,2012,0.22411076545853068
508,2013,0.2565623788422387
508,2014,0.22453422380219148
508,2015,0.22780190249071935
508,2016,0.23018465000517938
508,2017,0.23558758829067308
508,2018,0.19761778628499685
508,2019,0.14881651768793486
508,2020,0.12734600449536881
509,2004,0
509,2005,0.1393201394801436
509,2006,0.1543484645461921
509,2007,0.24602323447128183
509,2008,0.3981265614539753
509,2009,0
509,2010,0.10657299692636935
509,2011,0.18334015239872178
509,2012,0.17676327352337443
509,2013,0.1561161547304701
509,2014,0.12843130706887668
509,2015,0.16602312425509197
509,2016,0.17523696502829875
509,2017,0.22954937534328315
509,2018,0.12404069624746862
509,2019,0.1462360881070154
509,2020,0.12223433819776897
510,2004,0.4064928432236356
510,2005,0.3128626839797787
510,2006,0.3020066926927896
510,2007,0.28397842787420463
510,2008,0.2971008152671433
510,2009,0.25980157521475283
510,2010,0.219372803019891
510,2011,0.2260145315330526
510,2012,0.207951389877182
510,2013,0.21187790279259278
510,2014,0.21378441105626111
510,2015,0.18683629476948993
510,2016,0.18728875389965546
510,2017,0.1707502906969351
510,2018,0.189591194868628
510,2019,0.14193715868614395
510,2020,0.15222135130943162
511,2004,0.1533072817301965
511,2005,0.15114253308092646
511,2006,0.17784851961110557
511,2007,0.16754862710730992
511,2008,0.1599479727236895
511,2009,0.09614578385754372
511,2010,0.11711127741263083
511,2011,0.14903015047564988
511,2012,0.15312560586299417
511,2013,0.15892700685065678
511,2014,0.13770028969231982
511,2015,0.16992906639091526
511,2016,0.15010818268782974
511,2017,0.1465103693310257
511,2018,0.11944689335636466
511,2019,0.11242073583446868
511,2020,0.10145469883872388
512,2004,0.11021319947875767
512,2005,0.23758359201443113
512,2006,0.2835522665234987
512,2007,0.21159142667800496
512,2008,0.26709371318939296
512,2009,0.17705607639443766
512,2010,0.21810049202418816
512,2011,0.18597475665116142
512,2012,0.175566790142412
512,2013,0.1669413651253805
512,2014,0.19281218142359371
512,2015,0.19877830357356774
512,2016,0.19335465667571447
512,2017,0.18505648403261343
512,2018,0.14976077407293376
512,2019,0.15654019094941765
512,2020,0.1405158875389256
513,2004,0.540466854747172
513,2005,0.343057541395515
513,2006,0.2912620124646204
513,2007,0.2795532635873088
513,2008,0.35601103259602424
513,2009,0.20330943046066766
513,2010,0.19311444505860437
513,2011,0.2262318346143516
513,2012,0.25398210632847934
513,2013,0.2323756476561147
513,2014,0.2343890085137775
513,2015,0.1466079295618546
513,2016,0.21743126988994307
513,2017,0.1828402970928703
513,2018,0.1895370287381868
513,2019,0.12910089408058964
513,2020,0.1409437373286388
514,2004,0.48966496309966245
514,2005,0.32705572613476813
514,2006,0.30374546123013063
514,2007,0.2828521386225068
514,2008,0.3185714002097031
514,2009,0.19841623424263202
514,2010,0.1673192998497519
514,2011,0.20758841218269156
514,2012,0.20046227151085552
514,2013,0.14713542880077432
514,2014,0.1913256621282141
514,2015,0.22529175121625827
514,2016,0.22738619160766502
514,2017,0.21703764065730533
514,2018,0.1695515285974953
514,2019,0.14857205366157025
514,2020,0.11408002084408043
515,2004,0.29446157709401183
515,2005,0.348069374723129
515,2006,0.23766988050128426
515,2007,0.2054144920012123
515,2008,0.2802429436667524
515,2009,0.1708967621290202
515,2010,0.16445349378061033
515,2011,0.20905921128287325
515,2012,0.20078440350041782
515,2013,0.17783634699284295
515,2014,0.1912981376799701
515,2015,0.17533757801868005
515,2016,0.23906326102773914
515,2017,0.1885721644317315
515,2018,0.1699103448939199
515,2019,0.1345022247956628
515,2020,0.14799597940155323
516,2004,0
516,2005,0.28724231163081293
516,2006,0.34511700850079113
516,2007,0.8800149360451162
516,2008,0.41676507012836034
516,2009,0.5217819871072585
516,2010,0.14796621752010816
516,2011,0.26230703291866003
516,2012,0.13429955071145136
516,2013,0.35121479293016805
516,2014,0.31106533623547017
516,2015,0.27530637699971083
516,2016,0.21379268216625585
516,2017,0.20815309057083575
516,2018,0.18754409028291105
516,2019,0.15362684326069587
516,2020,0.12383084557041397
517,2004,0.2860819422858125
517,2005,0.2153172524652766
517,2006,0.26134221561732845
517,2007,0.21222257512027418
517,2008,0.1826905878256666
517,2009,0.20506941657072847
517,2010,0.16637782627114897
517,2011,0.20097538801090095
517,2012,0.1853172853195481
517,2013,0.22205725879728058
517,2014,0.18988137912482295
517,2015,0.17693401344293525
517,2016,0.20174967130728566
517,2017,0.21206545854917389
517,2018,0.14315960495878985
517,2019,0.1446582749526135
517,2020,0.142790206757291
518,2004,0.23091472535652735
518,2005,0.36759401479517867
518,2006,0.2864277034839832
518,2007,0.16304096676540825
518,2008,0.22891533956030846
518,2009,0.17205742063668655
518,2010,0.15862111752777316
518,2011,0.20075808902368053
518,2012,0.1614838831595322
518,2013,0.22665303680757704
518,2014,0.21024929002172776
518,2015,0.16061021371535647
518,2016,0.15488988987245228
518,2017,0.1953811861447549
518,2018,0.16600853395017098
518,2019,0.1357715531403942
518,2020,0.11451117995544291
519,2004,0
519,2005,0.21848854434137038
519,2006,0.16873251081648077
519,2007,0.3314360500304522
519,2008,0.4364798809001361
519,2009,0.3173072832656151
519,2010,0.2697140689577507
519,2011,0.2105161100874937
519,2012,0.1587879953310079
519,2013,0.2308091636190808
519,2014,0.14790531904685827
519,2015,0.18388947724046625
519,2016,0.17657374930571726
519,2017,0.1645699762437979
519,2018,0.11789319540030302
519,2019,0.1018449422558769
519,2020,0.09779264927914802
520,2004,0.6759550860978683
520,2005,0
520,2006,0.39013878977303723
520,2007,0.34888965971069225
520,2008,0.3065704376048186
520,2009,0.2574684094895184
520,2010,0.14163867297591162
520,2011,0.2338393985446854
520,2012,0.15656572976553054
520,2013,0.173900210787417
520,2014,0.3470843781137897
520,2015,0.3615720544318063
520,2016,0.24283157471446148
520,2017,0.24677263209444858
520,2018,0.16898728782032252
520,2019,0.14865551116421596
520,2020,0.15726185562695383
521,2004,0.3276156304621036
521,2005,0.25293833170936375
521,2006,0.2212523129013898
521,2007,0.2549467159221319
521,2008,0.2123068683741501
521,2009,0.15844874208486254
521,2010,0.17815625021110573
521,2011,0.16475612201272463
521,2012,0.14386257899441016
521,2013,0.13946589540075188
521,2014,0.13592425102591021
521,2015,0.14703022972188262
521,2016,0.1558256286364578
521,2017,0.1351535857705693
521,2018,0.13460138604703026
521,2019,0.11828165371996519
521,2020,0.08034876930119705
522,2004,0
522,2005,0.6930084232000965
522,2006,0.2012036342222589
522,2007,0.6741774807923262
522,2008,0.18313422264369603
522,2009,0.4085766578472028
522,2010,0.18511571715628727
522,2011,0.15595830396915436
522,2012,0.24252092691184746
522,2013,0.2157352766805233
522,2014,0.12389204539881254
522,2015,0.18196991699446996
522,2016,0.2237967384502004
522,2017,0.19337139286101004
522,2018,0.13771167617529692
522,2019,0.16041003127216893
522,2020,0.1498580326265971
523,2004,0.2392309151830654
523,2005,0.20691891607269966
523,2006,0.19277027499072782
523,2007,0.19243761590456498
523,2008,0.18631456179949973
523,2009,0.18507209031986668
523,2010,0.2851667828468657
523,2011,0.19303173703328977
523,2012,0.13977064577066756
523,2013,0.179322291309326
523,2014,0.11230363281465912
523,2015,0.1580847718070773
523,2016,0.14462514223282177
523,2017,0.19489667595331833
523,2018,0.13143450820877806
523,2019,0.0971431283007114
523,2020,0.10175015741633212
524,2004,0.16858347792659786
524,2005,0.18829635216472465
524,2006,0.22100865223671315
524,2007,0.23372454951521562
524,2008,0.22484460145761895
524,2009,0.15798997254448022
524,2010,0.1532973631545828
524,2011,0.20071858690169148
524,2012,0.22112723046259825
524,2013,0.20494535284294524
524,2014,0.1827279408001549
524,2015,0.22030042615572587
524,2016,0.18943975487709486
524,2017,0.19103624638763922
524,2018,0.1509408288409133
524,2019,0.13183964174517698
524,2020,0.1423962839258474
525,2004,0.6526107175262182
525,2005,0
525,2006,0.6334130040600408
525,2007,0.2623069521628846
525,2008,0.27828786221562085
525,2009,0
525,2010,0
525,2011,0.1677617627416003
525,2012,0.18527854258764007
525,2013,0.16867237859323517
525,2014,0.1922231683507197
525,2015,0.2552024162165604
525,2016,0.2048675338947623
525,2017,0.23272304114417408
525,2018,0.20237681646940198
525,2019,0.22964430358096832
525,2020,0.21031478594615075
526,2004,0
526,2005,0.5680639699612798
526,2006,0.9030488646508524
526,2007,0
526,2008,0
526,2009,0.20654327914742712
526,2010,0
526,2011,0.2811703204442001
526,2012,0.3420283277892973
526,2013,0.2626573285155023
526,2014,0.1622675836846168
526,2015,0.2551717059913066
526,2016,0.23958244217914634
526,2017,0.18988871883009928
526,2018,0.2269159441511539
526,2019,0.11070713935984791
526,2020,0.08558451714691405
527,2004,0.14167864334834857
527,2005,0.23434449876626495
527,2006,0.15028131462636882
527,2007,0.19416464406427242
527,2008,0.20931977823545628
527,2009,0.1869970397125148
527,2010,0.20544432514074862
527,2011,0.13511431705462415
527,2012,0.13481601549548228
527,2013,0.18538649619053138
527,2014,0.1971951476648358
527,2015,0.1584928728435828
527,2016,0.19249589341289622
527,2017,0.2000188275063093
527,2018,0.13797290132814455
527,2019,0.1234929616265002
527,2020,0.12555925862133727
528,2004,0.18420151160937714
528,2005,0.18421603018166932
528,2006,0.18837451394621108
528,2007,0.19086042442312734
528,2008,0.2179641327275997
528,2009,0.1231269288187493
528,2010,0.15101782432346686
528,2011,0.15626973422860146
528,2012,0.16966577982748357
528,2013,0.1643485345070719
528,2014,0.13590131366070646
528,2015,0.14116094428559992
528,2016,0.12185190238884304
528,2017,0.1338645281791072
528,2018,0.10458189209780788
528,2019,0.09326293610630006
528,2020,0.09786918769224405
529,2004,0.3999378358394715
529,2005,0.41663719695325474
529,2006,0.4299729470898614
529,2007,0.345633810235566
529,2008,0.4177349773369665
529,2009,0.23316396308332593
529,2010,0.2009711349756221
529,2011,0.2274416945525663
529,2012,0.20997518247045432
529,2013,0.2326811472787537
529,2014,0.2475376712623908
529,2015,0.26374895589274777
529,2016,0.2104133778708559
529,2017,0.2325774007533857
529,2018,0.17586812236194027
529,2019,0.16739892983312912
529,2020,0.1698869507781684
530,2004,0
530,2005,0.46556492612407985
530,2006,0.40900842839506224
530,2007,0.46489963141689483
530,2008,0.24261563288093613
530,2009,0.23395207448452746
530,2010,0.09470850754983404
530,2011,0.16579801301224056
530,2012,0.18280059107320273
530,2013,0.24512844271174258
530,2014,0.18471857890776666
530,2015,0.16513238058169663
530,2016,0.17862487006540714
530,2017,0.2555770591385931
530,2018,0.12648914025258573
530,2019,0.11672089508303152
530,2020,0.1143996203495851
531,2004,0.30479777366892286
531,2005,0.5863513800073702
531,2006,0.4961586706379992
531,2007,0.40080643900077645
531,2008,0.2436275427570485
531,2009,0.31827483917732485
531,2010,0.28625130736600407
531,2011,0.27346632716599356
531,2012,0.41059041647413796
531,2013,0.303034088526608
531,2014,0.2527388347200047
531,2015,0.23436874059603388
531,2016,0.2699101806002026
531,2017,0.2749092221931604
531,2018,0.20020268351541382
531,2019,0.20738121594412307
531,2020,0.16490844279875813
532,2004,0.16983605306738292
532,2005,0.2626388967533289
532,2006,0.24291014336524805
532,2007,0.24367932618351673
532,2008,0.25260335746195395
532,2009,0.1761576393199698
532,2010,0.18755218816508648
532,2011,0.2045087758676297
532,2012,0.16203274439994064
532,2013,0.17586577627892802
532,2014,0.1876036730269868
532,2015,0.20491664276626453
532,2016,0.18191316633474
532,2017,0.19279268699292693
532,2018,0.13255784455414513
532,2019,0.1526624950219108
532,2020,0.13057563299068126
533,2004,0.236974044937143
533,2005,0.25984399700228233
533,2006,0.24104337529966466
533,2007,0.19526053872570023
533,2008,0.26124697110272027
533,2009,0.20668154281803333
533,2010,0.16897934447373988
533,2011,0.16424070877463534
533,2012,0.17700513241150323
533,2013,0.1607706692572083
533,2014,0.13503279585882816
533,2015,0.16187075957481747
533,2016,0.16490397527449926
533,2017,0.1616628570432014
533,2018,0.13679760996444099
533,2019,0.1077267607688262
533,2020,0.09326062105045745
534,2004,0.23249291699792962
534,2005,0.23457067731133102
534,2006,0.21858784798407951
534,2007,0.24511830576400265
534,2008,0.2598488629863404
534,2009,0.21656429944292352
534,2010,0.18649062786784124
534,2011,0.1777239438127624
534,2012,0.19180070599096977
534,2013,0.1879076863193645
534,2014,0.17961515970534025
534,2015,0.19539491502667067
534,2016,0.16486642899499496
534,2017,0.17180661885524745
534,2018,0.13578672805783093
534,2019,0.11131633435321482
534,2020,0.11370999366010583
535,2004,0.11365454563161007
535,2005,0.2554882817952988
535,2006,0.3018029405054617
535,2007,0.25656862691799787
535,2008,0.2587385728699485
535,2009,0.17459007956991937
535,2010,0.23416675635069442
535,2011,0.2323396255955321
535,2012,0.2391523575216378
535,2013,0.19175039987370163
535,2014,0.18887524840682032
535,2015,0.1872886676698095
535,2016,0.1741381551454617
535,2017,0.17797064473227972
535,2018,0.13810768300283216
535,2019,0.11563792728787346
535,2020,0.13124973903947987
536,2004,0
536,2005,0.4861143664695714
536,2006,0.5749551795704806
536,2007,0.3069264045595456
536,2008,0.5859287678241482
536,2009,0.28475500225802974
536,2010,0.47278699181073114
536,2011,0.31151816694662054
536,2012,0.30170521059661654
536,2013,0.2559861516306551
536,2014,0.22192381824929194
536,2015,0.33874064350092803
536,2016,0.3114306312693723
536,2017,0.3065710203326244
536,2018,0.17267761547302293
536,2019,0.20661861003844995
536,2020,0.18118668713851804
537,2004,0
537,2005,0
537,2006,0.26419794605645636
537,2007,0.14026538730531152
537,2008,0.23241912074316595
537,2009,0.3280119946011202
537,2010,0.22916827884945323
537,2011,0.24822584510425966
537,2012,0.10906988548820577
537,2013,0.24618401342842297
537,2014,0.1260897360770492
537,2015,0.16365575220801284
537,2016,0.09822850395743879
537,2017,0.16522907622472421
537,2018,0.12691877239783636
537,2019,0.13332298369490952
537,2020,0.19730486763280466
538,2004,0.17686701451494025
538,2005,0.23005615653081432
538,2006,0.29271557922303015
538,2007,0.30068143286066973
538,2008,0.30604347271211363
538,2009,0.19879169761368298
538,2010,0.2070238960223864
538,2011,0.12386172325591979
538,2012,0.18773971998771108
538,2013,0.17848187824745132
538,2014,0.16615953075521442
538,2015,0.14727520077105064
538,2016,0.18481024640054644
538,2017,0.17475270691904884
538,2018,0.12646878589684576
538,2019,0.13081602629313668
538,2020,0.13336117152633833
539,2004,0.28296475533730703
539,2005,0.28232708753842783
539,2006,0.22107512066956697
539,2007,0.1927876722188554
539,2008,0.2462615830970235
539,2009,0.1575690357702748
539,2010,0.18785114394538338
539,2011,0.17004704684124067
539,2012,0.1853268594417216
539,2013,0.19371853762276092
539,2014,0.15574925773243906
539,2015,0.16589957582938988
539,2016,0.20982487239616196
539,2017,0.18501036808461502
539,2018,0.1513035254390873
539,2019,0.13338812579891332
539,2020,0.11895152398916813
540,2004,0
540,2005,0.4592997615969082
540,2006,0.495757592143724
540,2007,0.3110428981197792
540,2008,0.6268192232446049
540,2009,0.3759386473862001
540,2010,0
540,2011,0.1625409072143892
540,2012,0.29553441206197534
540,2013,0.30722359956391615
540,2014,0.18953333664267868
540,2015,0.14468996995835923
540,2016,0.23950844748405142
540,2017,0.1828589850901686
540,2018,0.17287390840147132
540,2019,0.20068010063761776
540,2020,0.10851579562453725
541,2004,0.38562167630054445
541,2005,0.5738018503484468
541,2006,0.26503990286778084
541,2007,0.2784767088215001
541,2008,0.25716484467417206
541,2009,0.30607927886564906
541,2010,0.19158838173547912
541,2011,0.2095599211380142
541,2012,0.23633311303229249
541,2013,0.2892567219047244
541,2014,0.260886166450286
541,2015,0.23774485443012924
541,2016,0.24497263453358678
541,2017,0.22708524730495552
541,2018,0.17544450171913467
541,2019,0.18823114023431783
541,2020,0.17571606639116083
542,2004,0
542,2005,0.2052655611942768
542,2006,0.17119372126499507
542,2007,0.2982064478697016
542,2008,0.37908606896184216
542,2009,0.24330378810503087
542,2010,0.1649745587648088
542,2011,0.1614523953268765
542,2012,0.172228524235935
542,2013,0.2665028222456313
542,2014,0.22674574907067682
542,2015,0.1985347890295287
542,2016,0.17172830228645014
542,2017,0.18730425000330128
542,2018,0.1634666226548926
542,2019,0.1412996508254836
542,2020,0.13575169384060307
543,2004,0.1345327766968082
543,2005,0.12804292735436867
543,2006,0.268210018659141
543,2007,0.20425534690280636
543,2008,0.26145090661417597
543,2009,0.1495808999443581
543,2010,0.11388200245326328
543,2011,0.16608806464498732
543,2012,0.26005587625897053
543,2013,0.19910173125626007
543,2014,0.17406553603514388
543,2015,0.1918574174660956
543,2016,0.177218500461597
543,2017,0.19267241067709454
543,2018,0.16131198412112874
543,2019,0.10213435661894088
543,2020,0.12830602201608757
544,2004,0.2142410756288561
544,2005,0.16763133686641307
544,2006,0.2742721399228352
544,2007,0.21732125423075577
544,2008,0.25481301761807995
544,2009,0.18024443942859938
544,2010,0.1270462272475115
544,2011,0.1709607359107326
544,2012,0.16440046317250542
544,2013,0.18868665321723158
544,2014,0.1616013841010478
544,2015,0.18941021981945996
544,2016,0.16837627434507418
544,2017,0.19358854770092782
544,2018,0.14501928066617736
544,2019,0.13199814625282194
544,2020,0.13229786037497987
545,2004,0
545,2005,0
545,2006,1.2009736424191655
545,2007,0.16456145309401662
545,2008,0.33436824067745197
545,2009,0.284957656283709
545,2010,0.33016399007762787
545,2011,0.11968269529432501
545,2012,0.20169360261030492
545,2013,0.22033443863615534
545,2014,0.1671088891500594
545,2015,0.22905180894301713
545,2016,0.2052768751368847
545,2017,0.20773220543295937
545,2018,0.1596629340759058
545,2019,0.13677777006758216
545,2020,0.1776575034009354
546,2004,0.22790878508824508
546,2005,0.2885999419228849
546,2006,0.32909589618735846
546,2007,0.1950975903906109
546,2008,0.29691060599614466
546,2009,0.1607684312579421
546,2010,0.1858577455261494
546,2011,0.2754665208693002
546,2012,0.13986410800743745
546,2013,0.2744534979666124
546,2014,0.1771447357246651
546,2015,0.20052141424081457
546,2016,0.1702655426832333
546,2017,0.1897990422861934
546,2018,0.176677007480791
546,2019,0.1378711039338715
546,2020,0.13306960716202434
547,2004,0.2238646063214612
547,2005,0.17698974249925775
547,2006,0.34695202587532287
547,2007,0.4925955654309831
547,2008,0.29389123336559475
547,2009,0.37710751357737876
547,2010,0.289133452927566
547,2011,0.25061077642839463
547,2012,0.2074078212915969
547,2013,0.19469177658942474
547,2014,0.19805358862362119
547,2015,0.1877914241212822
547,2016,0.2031465880734823
547,2017,0.18961345227831447
547,2018,0.15005211221017606
547,2019,0.153848653944332
547,2020,0.13148691900206372
548,2004,0.2846521294669341
548,2005,0.18685586896436357
548,2006,0.18762158273168372
548,2007,0.17422928019641548
548,2008,0.4007916301517288
548,2009,0.19676583105871032
548,2010,0.23754130871949736
548,2011,0.1700576903873747
548,2012,0.14332218024795207
548,2013,0.16778831840994413
548,2014,0.14493546303914878
548,2015,0.16075094013299995
548,2016,0.14998411118557356
548,2017,0.1413131107969928
548,2018,0.1273697263284485
548,2019,0.11195355079866655
548,2020,0.10122605492787644
549,2004,0
549,2005,0.857465933867614
549,2006,0
549,2007,0
549,2008,0
549,2009,0.26325561103894557
549,2010,0
549,2011,0.24626800108788982
549,2012,0.3384886258816147
549,2013,0.276061836680491
549,2014,0.2712244664026055
549,2015,0.1030683778038735
549,2016,0.29683803261592173
549,2017,0.2681424746378065
549,2018,0.13351327945797528
549,2019,0.13949100289126581
549,2020,0.1959242057452009
550,2004,0.38591031528908964
550,2005,0.4429500715444958
550,2006,0.47477906514723855
550,2007,0.18655744069675356
550,2008,0.4057194492398593
550,2009,0.20860910505346414
550,2010,0.2896776164418201
550,2011,0.08756525360082162
550,2012,0.15423991616016977
550,2013,0.19811342653336483
550,2014,0.10419583226606194
550,2015,0.18432584527814594
550,2016,0.20778867261445644
550,2017,0.19541571854615716
550,2018,0.15728541286574793
550,2019,0.15186758940037787
550,2020,0.11762766654904556
551,2004,0.24500073904924793
551,2005,0.10344903737656669
551,2006,0.2831724682926973
551,2007,0.09504942019956936
551,2008,0.1987928093942338
551,2009,0.2797362949085426
551,2010,0.18349413430237346
551,2011,0.14112451355903705
551,2012,0.2361719685373757
551,2013,0.16589433249700167
551,2014,0.16039486741591816
551,2015,0.16521003934745984
551,2016,0.14426758021998412
551,2017,0.192635177919889
551,2018,0.16214554254528527
551,2019,0.1736153566228877
551,2020,0.1221962052248878
552,2004,0
552,2005,0
552,2006,0
552,2007,0
552,2008,0
552,2009,0
552,2010,0
552,2011,0
552,2012,0
552,2013,0
552,2014,0
552,2015,0
552,2016,0
552,2017,0
552,2018,0
552,2019,0
552,2020,0
553,2004,0
553,2005,0.6946258109041724
553,2006,0.552817409334682
553,2007,0.3004902986824686
553,2008,0.5658712161338884
553,2009,0.2718920457719859
553,2010,0.33630196379774224
553,2011,0.16260262198608832
553,2012,0.21086021801997415
553,2013,0.2873789387744938
553,2014,0.2208676430718952
553,2015,0.25856155546730514
553,2016,0.19083710084914865
553,2017,0.2556388012469968
553,2018,0.15059104150513353
553,2019,0.06421385066282555
553,2020,0.18138466051424054
554,2004,0
554,2005,0
554,2006,0
554,2007,0
554,2008,0.2591782472983954
554,2009,0.77131630663653
554,2010,0.5832053801789351
554,2011,0.348634961235714
554,2012,0.43385167614500136
554,2013,0.5011307120496419
554,2014,0.3565509821510768
554,2015,0.20678135370550446
554,2016,0.27218969970893436
554,2017,0.24587425712097713
554,2018,0.14214066876409867
554,2019,0.2829521615935535
554,2020,0.16023279740901658
555,2004,0.2646900136056273
555,2005,0.25405720745013116
555,2006,0.32962182829328357
555,2007,0.2843373595736097
555,2008,0.42330009135818675
555,2009,0.23166968637819146
555,2010,0.21545826959090922
555,2011,0.2647504890561203
555,2012,0.1749591856121564
555,2013,0.19023097035450467
555,2014,0.15250732138824236
555,2015,0.20439306496768384
555,2016,0.22812618918780644
555,2017,0.19818888336978388
555,2018,0.13214783628064053
555,2019,0.1405992476709473
555,2020,0.1261657056036697
556,2004,0.3105707454209701
556,2005,0.20271999112734873
556,2006,0.1948534153480726
556,2007,0.17008110284046685
556,2008,0.19138763078500792
556,2009,0.17002905362100504
556,2010,0.14775601102321287
556,2011,0.30593532847251326
556,2012,0.1761879340631902
556,2013,0.17638176193442864
556,2014,0.16482221495499683
556,2015,0.15227184599421462
556,2016,0.18333617066448823
556,2017,0.20557485083647653
556,2018,0.13842508013777816
556,2019,0.11726208292738241
556,2020,0.08990038546525059
557,2004,0.5063825339483421
557,2005,0.38153232405110377
557,2006,0.24617437706292614
557,2007,0.30733278358126837
557,2008,0.3910906925945086
557,2009,0.22983294150746789
557,2010,0.15272184589687032
557,2011,0.1432413513958922
557,2012,0.18322157653280444
557,2013,0.20031275147782265
557,2014,0.2015349467821164
557,2015,0.20067230047561513
557,2016,0.20081134511989723
557,2017,0.2318249783948057
557,2018,0.17123506228379656
557,2019,0.11962138229523214
557,2020,0.15313317683139557
558,2004,0
558,2005,0
558,2006,0
558,2007,0
558,2008,0
558,2009,0.5312947608220848
558,2010,0.17829055054450285
558,2011,0.6040853967915842
558,2012,0.33449036347150035
558,2013,0.6471445680007164
558,2014,0.16214259735353942
558,2015,0.15290755070399284
558,2016,0.21019174310870625
558,2017,0.2729056796779301
558,2018,0.15374493615351228
558,2019,0.35671103107072955
558,2020,0.10053859302975024
559,2004,0
559,2005,0
559,2006,0
559,2007,0.4862251084667584
559,2008,0
559,2009,0
559,2010,0
559,2011,0.3348058211821954
559,2012,0.49768373158528445
559,2013,0.17899730653372956
559,2014,0.21761773176262356
559,2015,0.45978010588309826
559,2016,0.2630157253121274
559,2017,0.2635045451344403
559,2018,0.1521158374336166
559,2019,0.17708249683100669
559,2020,0.26226096701407803
560,2004,0.14363907696417433
560,2005,0.26434883265996784
560,2006,0.224510421972431
560,2007,0.22231812681912222
560,2008,0.25417638429253836
560,2009,0.2147659907589786
560,2010,0.22705100795468458
560,2011,0.15110253721406103
560,2012,0.16170115613269512
560,2013,0.15975597645259978
560,2014,0.1623429497166392
560,2015,0.17619183683991646
